filename,class_md,score,x_norm,y_norm,w_norm,h_norm
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-44-40(1).JPG,animal,0.0105,0.2776,0.318,0.08385,0.06944
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-44-41(2).JPG,animal,0.00763,0.7838,0.5048,0.2161,0.2298
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-44-41(2).JPG,animal,0.00827,0.277,0.3124,0.0901,0.07013
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-44-42(3).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-46-12(1).JPG,animal,0.00742,0.2765,0.3131,0.1114,0.06805
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-46-13(2).JPG,animal,0.00581,0.277,0.3131,0.08489,0.06597
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-46-13(2).JPG,animal,0.00674,0.1953,0.277,0.1687,0.1034
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-46-14(3).JPG,animal,0.017,0.1947,0.2763,0.1682,0.1138
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-47-22(1).JPG,animal,0.00543,0.2755,0.3173,0.09062,0.06527
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-47-22(1).JPG,animal,0.00747,0.4838,0.352,0.06458,0.05763
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-47-22(1).JPG,animal,0.0201,0.1885,0.2736,0.1822,0.1208
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-47-23(2).JPG,animal,0.00767,0.1958,0.6131,0.04791,0.05138
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-47-24(3).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-49-50(1).JPG,animal,0.0131,0.1984,0.2729,0.1885,0.1798
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-49-50(1).JPG,animal,0.0235,0.2666,0.3111,0.1192,0.09027
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-49-51(2).JPG,animal,0.00849,0.1984,0.6111,0.04583,0.05208
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-49-51(2).JPG,animal,0.011,0.1994,0.2729,0.1807,0.1208
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-49-51(2).JPG,animal,0.0209,0.2718,0.3118,0.1119,0.08194
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-49-52(3).JPG,animal,0.0134,0.2708,0.3118,0.1083,0.08194
