filename,class_md,score,x_norm,y_norm,w_norm,h_norm
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__18-22-43(1).JPG,animal,0.0121,0.3723,0.5979,0.05312,0.05
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__18-22-43(1).JPG,animal,0.0695,0.3927,0.6006,0.03281,0.03263
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__18-22-44(2).JPG,empty,,,,,
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__18-22-45(3).JPG,animal,0.00637,0.4463,0.5881,0.0375,0.04722
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-14__07-44-20(1).JPG,animal,0.0122,0.788,0.3847,0.09635,0.218
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-14__07-44-20(1).JPG,animal,0.886,0.3604,0.4944,0.08802,0.1194
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-14__07-44-21(2).JPG,animal,0.834,0.2515,0.4708,0.08854,0.1118
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-14__07-44-22(3).JPG,animal,0.006,0.3328,0.2347,0.01718,0.03888
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-14__07-44-22(3).JPG,animal,0.0105,0.7875,0.3812,0.09531,0.2215
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-14__07-44-22(3).JPG,animal,0.855,0.1343,0.4652,0.1135,0.1041
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-14__07-45-16(1).JPG,animal,0.884,0.3864,0.5187,0.08645,0.09097
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-14__07-45-17(2).JPG,animal,0.146,0.7999,0.5895,0.03385,0.07916
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-14__07-45-17(2).JPG,animal,0.811,0.3046,0.5013,0.08385,0.09027
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-14__07-45-18(3).JPG,animal,0.0612,0.7536,0.5861,0.03437,0.08194
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-14__07-45-18(3).JPG,animal,0.587,0.7151,0.5638,0.07187,0.1097
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-14__07-45-18(3).JPG,animal,0.838,0.2322,0.4895,0.07291,0.09166
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-14__07-47-59(1).JPG,animal,0.00535,0.3171,0.2354,0.03854,0.1069
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-14__07-47-59(1).JPG,animal,0.0159,0.2734,0.4701,0.02187,0.01597
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-14__07-47-59(1).JPG,animal,0.909,0.1562,0.5874,0.1442,0.1347
