filename,class_md,score,x_norm,y_norm,w_norm,h_norm
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-48-46(3).JPG,animal,0.00901,0.2356,0.5447,0.03298,0.03086
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-48-46(3).JPG,animal,0.0114,0.2087,0.6126,0.03255,0.1041
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-57-40(1).JPG,animal,0.0133,0.2317,0.5424,0.03211,0.03317
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-57-40(2).JPG,animal,0.00986,0.2322,0.5408,0.03385,0.03086
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-57-40(3).JPG,animal,0.00613,0.5538,0.3695,0.01258,0.06172
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-57-40(3).JPG,animal,0.0108,0.766,0.3333,0.03949,0.05478
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-57-40(3).JPG,animal,0.0115,0.2039,0.6072,0.02647,0.1064
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-57-40(3).JPG,animal,0.015,0.23,0.5401,0.03125,0.0324
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-59-55(1).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-59-55(2).JPG,animal,0.00605,0.2313,0.5462,0.02994,0.02932
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-59-55(3).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-01-14(1).JPG,animal,0.00933,0.7673,0.3148,0.05121,0.1087
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-01-14(1).JPG,animal,0.0164,0.23,0.5347,0.03255,0.03395
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-01-14(2).JPG,animal,0.0248,0.233,0.5424,0.03298,0.03086
