filename,class_md,score,x_norm,y_norm,w_norm,h_norm
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-04__21-45-48(1).JPG,animal,0.851,0.8635,0.5083,0.1182,0.1277
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-04__21-45-49(2).JPG,animal,0.906,0.8286,0.4715,0.09322,0.1534
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-04__21-45-50(3).JPG,animal,0.912,0.8307,0.4715,0.08593,0.1548
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__10-42-48(1).JPG,animal,0.00671,0.4723,0.325,0.0177,0.04791
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__10-42-48(1).JPG,animal,0.0194,0.4942,0.4729,0.01197,0.03055
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__10-42-49(2).JPG,animal,0.0108,0.4942,0.4729,0.01197,0.03055
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__10-42-49(2).JPG,animal,0.0198,0.4713,0.327,0.01822,0.04583
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__10-42-49(3).JPG,animal,0.0122,0.4942,0.4729,0.01197,0.03055
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__11-30-18(1).JPG,animal,0.0133,0.1223,0.2437,0.02708,0.03472
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__11-30-18(1).JPG,animal,0.0161,0.4937,0.475,0.01197,0.03263
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__11-30-19(2).JPG,animal,0.02,0.4942,0.4749,0.01145,0.03055
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__11-30-19(3).JPG,animal,0.00627,0.1234,0.2333,0.0276,0.04583
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__11-30-19(3).JPG,animal,0.0278,0.4942,0.4749,0.01145,0.03055
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__12-34-19(1).JPG,animal,0.00648,0.4947,0.4743,0.01145,0.03055
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__12-34-19(1).JPG,animal,0.00655,0.7338,0.4944,0.02031,0.02222
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__12-34-19(1).JPG,animal,0.0225,0.7442,0.0993,0.007812,0.0125
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__12-34-20(2).JPG,animal,0.0111,0.7447,0.0993,0.007291,0.0125
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__12-34-20(2).JPG,animal,0.0144,0.3598,0.4541,0.01562,0.02222
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__12-34-20(2).JPG,animal,0.0159,0.4942,0.4736,0.01302,0.03194
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__12-34-21(3).JPG,animal,0.0104,0.7442,0.0993,0.007812,0.0125
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__12-34-21(3).JPG,animal,0.0303,0.4947,0.4743,0.01197,0.03055
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__18-46-52(1).JPG,animal,0.869,0.9364,0.09097,0.06354,0.6055
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__18-46-53(2).JPG,animal,0.9,0.8604,0.08611,0.1395,0.5979
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__18-46-54(3).JPG,animal,0.009,0.0,0.05069,0.05833,0.2687
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__18-46-54(3).JPG,animal,0.871,0.7984,0.04375,0.2015,0.6458
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__18-47-51(1).JPG,animal,0.958,0.8031,0.04236,0.1968,0.6555
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__18-47-52(2).JPG,animal,0.953,0.7635,0.04097,0.2364,0.6513
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__18-47-53(3).JPG,animal,0.963,0.7291,0.02638,0.2708,0.6708
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__18-48-49(1).JPG,animal,0.952,0.0,0.0,0.3932,0.5625
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__18-48-49(1).JPG,animal,0.977,0.5578,0.006249,0.4421,0.6881
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__18-48-50(2).JPG,animal,0.00571,0.003125,0.002083,0.9812,0.6569
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__18-48-50(2).JPG,animal,0.00858,0.0802,0.4749,0.1109,0.08472
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__18-48-50(2).JPG,animal,0.657,0.0,0.0006944,0.3098,0.5583
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__18-48-50(2).JPG,animal,0.976,0.5593,0.007638,0.4406,0.6875
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__18-48-51(3).JPG,animal,0.949,0.0,0.0006944,0.2567,0.5493
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__18-48-51(3).JPG,animal,0.973,0.5609,0.005555,0.439,0.6888
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__18-49-52(1).JPG,animal,0.977,0.5625,0.0,0.4375,0.6916
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__18-49-53(2).JPG,animal,0.96,0.302,0.0,0.6973,0.6881
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__18-49-53(3).JPG,animal,0.968,0.2697,0.0006944,0.7302,0.6902
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__18-50-53(1).JPG,animal,0.479,0.9135,0.4083,0.08645,0.1319
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__18-50-53(1).JPG,animal,0.969,0.5307,0.01249,0.4692,0.6701
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__18-50-54(2).JPG,animal,0.0122,0.8401,0.4055,0.1593,0.1388
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__18-50-54(2).JPG,animal,0.441,0.9151,0.4083,0.08489,0.1166
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__18-50-54(2).JPG,animal,0.968,0.5151,0.01388,0.4848,0.675
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-05__18-50-55(3).JPG,animal,0.971,0.5145,0.0118,0.4854,0.6798
