filename,class_md,score,x_norm,y_norm,w_norm,h_norm
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-27-14(3).JPG,animal,0.00922,0.6994,0.5118,0.04374,0.02222
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-28-10(1).JPG,animal,0.0812,0.701,0.5111,0.0427,0.02291
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-28-10(2).JPG,animal,0.00526,0.7598,0.8069,0.1213,0.06597
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-28-10(2).JPG,animal,0.0274,0.702,0.5118,0.04062,0.02152
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-28-10(3).JPG,animal,0.0139,0.6989,0.5118,0.04374,0.02013
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-29-06(1).JPG,animal,0.00555,0.7026,0.5111,0.03906,0.02152
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-29-08(1).JPG,animal,0.0142,0.4062,0.8854,0.1489,0.04652
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-29-08(2).JPG,empty,,,,,
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-30-02(1).JPG,animal,0.0226,0.7015,0.5111,0.04062,0.02152
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-30-04(1).JPG,animal,0.0163,0.6989,0.5111,0.05364,0.02222
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-30-04(2).JPG,animal,0.0244,0.702,0.5111,0.04062,0.02222
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-31-00(1).JPG,animal,0.00986,0.8708,0.1368,0.02604,0.03263
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-31-00(1).JPG,animal,0.0713,0.7036,0.5118,0.03906,0.02083
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-31-00(2).JPG,animal,0.0118,0.7604,0.8076,0.1437,0.09722
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-31-00(2).JPG,animal,0.0147,0.8708,0.1375,0.02604,0.03125
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-31-00(2).JPG,animal,0.0228,0.4026,0.8513,0.05677,0.07847
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-31-00(2).JPG,animal,0.0255,0.7609,0.8069,0.08749,0.04513
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-31-00(2).JPG,animal,0.0568,0.7036,0.5111,0.03906,0.02222
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-31-00(3).JPG,animal,0.0137,0.701,0.5111,0.04114,0.02291
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-31-00(3).JPG,animal,0.0163,0.8708,0.1402,0.02552,0.02847
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-31-56(1).JPG,animal,0.00554,0.8708,0.134,0.0276,0.03263
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-31-56(2).JPG,animal,0.00715,0.8697,0.1319,0.02864,0.03611
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-31-56(2).JPG,animal,0.0074,0.7604,0.8062,0.1187,0.07152
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-31-56(2).JPG,animal,0.124,0.702,0.5111,0.0401,0.02291
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-31-56(3).JPG,animal,0.00775,0.4526,0.8631,0.02552,0.025
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-31-56(3).JPG,animal,0.0115,0.701,0.5111,0.04114,0.02222
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-32-52(1).JPG,empty,,,,,
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-32-52(2).JPG,animal,0.00752,0.7026,0.5111,0.04062,0.02083
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-32-52(3).JPG,animal,0.00784,0.7015,0.5111,0.04062,0.02152
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-33-48(1).JPG,animal,0.00818,0.7015,0.5111,0.04062,0.02152
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-33-48(2).JPG,animal,0.0123,0.8697,0.1347,0.0276,0.03402
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-33-48(2).JPG,animal,0.0278,0.7,0.5118,0.0427,0.02222
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-33-48(3).JPG,animal,0.0305,0.8703,0.1381,0.02656,0.03125
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-33-48(3).JPG,animal,0.056,0.7005,0.5111,0.04166,0.02083
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-34-44(1).JPG,animal,0.0125,0.8697,0.1388,0.02708,0.02916
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-34-44(1).JPG,animal,0.0331,0.7046,0.5111,0.0375,0.02083
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-34-44(2).JPG,animal,0.00775,0.7005,0.5118,0.04166,0.02083
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-34-44(3).JPG,animal,0.0399,0.702,0.5111,0.04062,0.02361
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-35-40(1).JPG,animal,0.0203,0.702,0.5111,0.04062,0.02291
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-35-40(2).JPG,animal,0.0101,0.702,0.5111,0.0401,0.02152
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-35-40(3).JPG,animal,0.00623,0.8708,0.1368,0.02604,0.03125
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-35-40(3).JPG,animal,0.123,0.701,0.5111,0.04166,0.02083
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-36-36(1).JPG,animal,0.00913,0.8713,0.1347,0.02604,0.03333
